frame_id,mean_motion,variance_motion,normal_alert,medium_alert,high_alert
1379,0.087156974,0.043992218,1,0,0
1380,0.09589433,0.04994522,1,0,0
1381,0.087253876,0.046042554,1,0,0
1382,0.08024833,0.039454907,1,0,0
1383,0.07068142,0.026543437,1,0,0
1384,0.077785164,0.03288594,1,0,0
1385,0.07384381,0.030136222,1,0,0
1386,0.07072332,0.02810749,1,0,0
1387,0.08379856,0.0259282,1,0,0
1388,0.05857768,0.016795406,1,0,0
1389,0.06394562,0.01730242,1,0,0
1390,0.08518054,0.021720033,1,0,0
1391,0.1175914,0.032335237,1,0,0
1392,0.092052765,0.025948742,1,0,0
1393,0.08295687,0.030398738,1,0,0
1394,0.105813116,0.037528418,1,0,0
1395,0.08726524,0.0429469,1,0,0
1396,0.08661602,0.043140575,1,0,0
1397,0.08979789,0.035245515,1,0,0
1398,0.08450338,0.039769255,1,0,0
1399,0.093625285,0.03472172,1,0,0
1400,0.07799787,0.02860991,1,0,0
1401,0.091798805,0.0397976,1,0,0
1402,0.10154691,0.041096002,1,0,0
1403,0.09717643,0.035937574,1,0,0
1404,0.11270264,0.041935578,1,0,0
1405,0.10255122,0.030601649,1,0,0
1406,0.079780795,0.027422326,1,0,0
1407,0.08450701,0.033024456,1,0,0
1408,0.08138391,0.026623629,1,0,0
1409,0.08482823,0.028537929,1,0,0
1410,0.07292037,0.026327517,1,0,0
1411,0.08146169,0.042288348,1,0,0
1412,0.08577118,0.045618,1,0,0
1413,0.08973815,0.053057615,1,0,0
1414,0.09175918,0.04772429,1,0,0
1415,0.11370738,0.05290036,1,0,0
1416,0.0957204,0.057746805,1,0,0
1417,0.09800854,0.054371834,1,0,0
1418,0.0866554,0.057252686,1,0,0
1419,0.091648206,0.055722598,1,0,0
1420,0.09584107,0.049842212,1,0,0
1421,0.10804146,0.049770072,1,0,0
1422,0.094629236,0.06357758,1,0,0
1423,0.11193559,0.065085754,1,0,0
1424,0.090662636,0.05430875,1,0,0
1425,0.09619753,0.06081768,1,0,0
1426,0.124783374,0.07987104,1,0,0
1427,0.11101948,0.079203896,1,0,0
1428,0.11828045,0.09169971,1,0,0
1429,0.11829925,0.0893221,1,0,0
1430,0.13640355,0.10570518,1,0,0
1431,0.12310617,0.12580793,1,0,0
1432,0.13811645,0.15147601,1,0,0
1433,0.13916749,0.12540181,1,0,0
1434,0.14923704,0.1269073,1,0,0
1435,0.11311452,0.10143746,1,0,0
1436,0.11928526,0.08979746,1,0,0
1437,0.10787084,0.091135435,1,0,0
1438,0.11183168,0.09735986,1,0,0
1439,0.09986916,0.08057913,1,0,0
1440,0.1201113,0.07953518,1,0,0
1441,0.10805832,0.08617498,1,0,0
1442,0.10029627,0.079639114,1,0,0
1443,0.101409346,0.057977576,1,0,0
1444,0.101432085,0.06331496,1,0,0
1445,0.10670036,0.06694653,1,0,0
1446,0.109961435,0.07532013,1,0,0
1447,0.1075096,0.080994844,1,0,0
1448,0.12867345,0.09097042,1,0,0
1449,0.1300571,0.11419933,1,0,0
1450,0.13100763,0.10058574,1,0,0
1451,0.11319263,0.09251163,1,0,0
1452,0.12747096,0.107786864,1,0,0
1453,0.11892637,0.13322946,1,0,0
1454,0.12568966,0.119141504,1,0,0
1455,0.1478434,0.16377975,1,0,0
1456,0.1375979,0.18424048,1,0,0
1457,0.13699682,0.10301217,1,0,0
1458,0.10469027,0.07461012,1,0,0
1459,0.1088142,0.1059006,1,0,0
1460,0.10403536,0.09958287,1,0,0
1461,0.11451954,0.10398725,1,0,0
1462,0.11907439,0.10580921,1,0,0
1463,0.104107395,0.07844606,1,0,0
1464,0.110500015,0.06766566,1,0,0
1465,0.11814556,0.106041476,1,0,0
1466,0.14113069,0.13493861,1,0,0
1467,0.12499724,0.11185844,1,0,0
1468,0.13358293,0.12375071,1,0,0
1469,0.11643572,0.103292905,1,0,0
1470,0.121575,0.10100051,1,0,0
1471,0.12012511,0.10617095,1,0,0
1472,0.113628805,0.10282142,1,0,0
1473,0.12560938,0.10897593,1,0,0
1474,0.120827675,0.11282663,1,0,0
1475,0.12600113,0.1331566,1,0,0
1476,0.20936519,0.14136234,1,0,0
1477,0.11628666,0.12837607,1,0,0
1478,0.11285024,0.10584388,1,0,0
1479,0.10718146,0.09663438,1,0,0
1480,0.10812289,0.0859624,1,0,0
1481,0.106662355,0.08275671,1,0,0
1482,0.109008625,0.09040142,1,0,0
1483,0.105097145,0.11157734,1,0,0
1484,0.12093422,0.11053343,1,0,0
1485,0.11419617,0.111459225,1,0,0
1486,0.10592265,0.09718835,1,0,0
1487,0.103022516,0.09294928,1,0,0
1488,0.10984579,0.09337766,1,0,0
1489,0.11279407,0.09233245,1,0,0
1490,0.11094741,0.097732045,1,0,0
1491,0.11869279,0.11852934,1,0,0
1492,0.17686667,0.109119736,1,0,0
1493,0.145447,0.1394941,1,0,0
1494,0.12407625,0.13584372,1,0,0
1495,0.12219611,0.12530477,1,0,0
1496,0.14250033,0.10594508,1,0,0
1497,0.114057906,0.10767553,1,0,0
1498,0.11519057,0.12146403,1,0,0
1499,0.13715927,0.11056356,1,0,0
1500,0.13118061,0.0981689,1,0,0
1501,0.13795476,0.12917237,1,0,0
1502,0.1306154,0.1369381,1,0,0
1503,0.13275999,0.14347497,1,0,0
1504,0.13267091,0.15990755,1,0,0
1505,0.12774226,0.157775,1,0,0
1506,0.14030449,0.17354187,1,0,0
1507,0.13498431,0.18506457,1,0,0
1508,0.12937707,0.13376088,1,0,0
1509,0.11718984,0.117658116,1,0,0
1510,0.1278655,0.10451576,1,0,0
1511,0.11426492,0.09495155,1,0,0
1512,0.10092892,0.082679234,1,0,0
1513,0.10772878,0.084747806,1,0,0
1514,0.08728701,0.060915805,1,0,0
1515,0.08353925,0.06180167,1,0,0
1516,0.10909338,0.06732554,1,0,0
1517,0.1009974,0.06972438,1,0,0
1518,0.10669183,0.07201565,1,0,0
1519,0.1501998,0.12992448,1,0,0
1520,0.13224143,0.11862067,1,0,0
1521,0.1547789,0.119045235,1,0,0
1522,0.11309405,0.10327597,1,0,0
1523,0.14565496,0.12488912,1,0,0
1524,0.1298761,0.091457434,1,0,0
1525,0.13423999,0.11508817,1,0,0
1526,0.12503378,0.093420446,1,0,0
1527,0.13593772,0.09821604,1,0,0
1528,0.13847731,0.10000913,1,0,0
1529,0.14522141,0.103119805,1,0,0
1530,0.14025706,0.09200983,1,0,0
1531,0.15411253,0.10358683,1,0,0
1532,0.13815401,0.09928017,1,0,0
1533,0.14859478,0.13312829,1,0,0
1534,0.15727362,0.118028566,1,0,0
1535,0.13653122,0.09979597,1,0,0
1536,0.14200602,0.12371871,1,0,0
1537,0.14910798,0.14624767,1,0,0
1538,0.11990265,0.09304077,1,0,0
1539,0.12673792,0.08950967,1,0,0
1540,0.11671935,0.09472463,1,0,0
1541,0.14804375,0.079168335,1,0,0
1542,0.11577807,0.076730914,1,0,0
1543,0.12125481,0.09428787,1,0,0
1544,0.14739223,0.085909925,1,0,0
1545,0.11352316,0.08503899,1,0,0
1546,0.13131545,0.06895221,1,0,0
1547,0.12823056,0.06854187,1,0,0
1548,0.1429051,0.07714759,1,0,0
1549,0.12882651,0.076551676,1,0,0
1550,0.13556464,0.113705546,1,0,0
1551,0.13923736,0.08687628,1,0,0
1552,0.120485626,0.09091352,1,0,0
1553,0.13400793,0.06961518,1,0,0
1554,0.111494824,0.07090978,1,0,0
1555,0.114860296,0.08140574,1,0,0
1556,0.11104365,0.059061337,1,0,0
1557,0.11424047,0.071961775,1,0,0
1558,0.106866725,0.06952155,1,0,0
1559,0.11162636,0.072613314,1,0,0
1560,0.13062187,0.07812254,1,0,0
1561,0.1199563,0.07828318,1,0,0
1562,0.11592723,0.082816236,1,0,0
1563,0.13139504,0.06941556,1,0,0
1564,0.113299064,0.05445923,1,0,0
1565,0.121741496,0.06535051,1,0,0
1566,0.14166853,0.07086071,1,0,0
1567,0.118129104,0.06985046,1,0,0
1568,0.1330016,0.08952453,1,0,0
1569,0.12737201,0.09003163,1,0,0
1570,0.1267773,0.08258637,1,0,0
1571,0.1158227,0.06914993,1,0,0
1572,0.12001257,0.058429316,1,0,0
1573,0.110616215,0.07623397,1,0,0
1574,0.12405205,0.109119594,1,0,0
1575,0.13070309,0.11449904,1,0,0
1576,0.13076246,0.11374231,1,0,0
1577,0.13349582,0.11790907,1,0,0
1578,0.1408099,0.10784693,1,0,0
1579,0.13117534,0.084777154,1,0,0
1580,0.14414418,0.09814264,1,0,0
1581,0.13880599,0.11608297,1,0,0
1582,0.15119141,0.14929533,1,0,0
1583,0.1559739,0.16424079,1,0,0
1584,0.15635423,0.15173852,1,0,0
1585,0.14736752,0.106666386,1,0,0
1586,0.14080511,0.10453533,1,0,0
1587,0.16665883,0.14927278,1,0,0
1588,0.20464498,0.21074916,1,0,0
1589,0.206741,0.25032312,1,0,0
1590,0.21586764,0.28572828,1,0,0
1591,0.26585725,0.49104476,0,1,0
1592,0.29143524,0.6574632,0,1,0
1593,0.2934769,0.5331039,0,1,0
1594,0.31423652,0.705315,0,1,0
1595,0.25175154,0.4372321,0,1,0
1596,0.26961097,0.49472696,0,1,0
1597,0.2790278,0.52673817,0,1,0
1598,0.28976238,0.506316,0,1,0
1599,0.31444803,0.6518282,0,1,0
1600,0.29677325,0.53032625,0,1,0
1601,0.36558455,0.5564058,0,1,0
1602,0.32397088,0.60233784,0,1,0
1603,0.3080713,0.53933007,0,1,0
1604,0.3181651,0.63109577,0,1,0
1605,0.29430363,0.46030593,0,1,0
1606,0.28604123,0.5459986,0,1,0
1607,0.27807155,0.6267375,0,1,0
1608,0.2540124,0.40356284,0,1,0
1609,0.4184048,0.8001943,0,0,1
1610,0.26589698,0.406951,0,1,0
1611,0.22914916,0.34314057,0,1,0
1612,0.20630026,0.2916821,1,0,0
1613,0.22160275,0.2913775,0,1,0
1614,0.27419347,0.42067218,0,1,0
1615,0.2821585,0.48839813,0,1,0
1616,0.28355002,0.45265156,0,1,0
1617,0.24887574,0.3644472,0,1,0
1618,0.2542427,0.3510972,0,1,0
1619,0.25421923,0.36238158,0,1,0
1620,0.2626767,0.44358143,0,1,0
1621,0.2693323,0.48833776,0,1,0
1622,0.26229134,0.43412876,0,1,0
1623,0.24994308,0.46540716,0,1,0
1624,0.24952164,0.4896904,0,1,0
1625,0.25873396,0.5734802,0,1,0
1626,0.24990572,0.44298452,0,1,0
1627,0.23387265,0.4943875,0,1,0
1628,0.17912562,0.29537883,1,0,0
1629,0.16576295,0.2531711,1,0,0
1630,0.1691536,0.30571452,1,0,0
1631,0.21684921,0.51082665,1,0,0
1632,0.21149592,0.53224653,1,0,0
1633,0.20269231,0.54603446,1,0,0
1634,0.1531021,0.26025382,1,0,0
1635,0.120873466,0.18065704,1,0,0
1636,0.12399853,0.15154186,1,0,0
1637,0.104613885,0.09948193,1,0,0
1638,0.102484435,0.08504246,1,0,0
1639,0.09818665,0.058223203,1,0,0
1640,0.08871124,0.05020634,1,0,0
1641,0.08149731,0.054569893,1,0,0
1642,0.12428562,0.08515304,1,0,0
1643,0.09717072,0.067888714,1,0,0
1644,0.11647023,0.060125384,1,0,0
1645,0.109704845,0.056953613,1,0,0
1646,0.071580775,0.033951294,1,0,0
1647,0.103161186,0.047482237,1,0,0
1648,0.06838918,0.04470774,1,0,0
1649,0.061715133,0.034114305,1,0,0
1650,0.055893116,0.025064684,1,0,0
1651,0.050815042,0.013437998,1,0,0
1652,0.082957305,0.016750168,1,0,0
1653,0.05019157,0.01847414,1,0,0
1654,0.0572974,0.029957565,1,0,0
1655,0.07593961,0.033527467,1,0,0
1656,0.071492925,0.02387382,1,0,0
1657,0.059830762,0.017063458,1,0,0
1658,0.05428164,0.010408318,1,0,0
1659,0.06582844,0.023975508,1,0,0
1660,0.058967743,0.02767369,1,0,0
1661,0.07992803,0.02840161,1,0,0
1662,0.07371747,0.028290806,1,0,0
1663,0.05517193,0.010653676,1,0,0
1664,0.09870788,0.028673626,1,0,0
1665,0.08571493,0.030706186,1,0,0
1666,0.07963594,0.022891283,1,0,0
1667,0.08871501,0.030566584,1,0,0
1668,0.06738385,0.01898838,1,0,0
1669,0.050134014,0.016352503,1,0,0
1670,0.042981338,0.011036029,1,0,0
1671,0.044907924,0.0094550215,1,0,0
1672,0.06879601,0.017556494,1,0,0
1673,0.055754572,0.015008564,1,0,0
1674,0.06319288,0.020562565,1,0,0
1675,0.05529411,0.01829781,1,0,0
1676,0.071499914,0.029726977,1,0,0
1677,0.06380186,0.024547316,1,0,0
1678,0.057227243,0.014590313,1,0,0
1679,0.06172433,0.016321493,1,0,0
1680,0.07962262,0.022958815,1,0,0
1681,0.07215758,0.021508895,1,0,0
1682,0.070966445,0.027710348,1,0,0
1683,0.09522378,0.042166676,1,0,0
1684,0.11158835,0.050921537,1,0,0
1685,0.08434441,0.040144473,1,0,0
1686,0.08540171,0.025018808,1,0,0
1687,0.06985814,0.032445062,1,0,0
1688,0.09116647,0.043908585,1,0,0
1689,0.076234445,0.030425599,1,0,0
1690,0.06677164,0.021455564,1,0,0
1691,0.08895765,0.036522128,1,0,0
1692,0.06557597,0.03427123,1,0,0
1693,0.055158235,0.024108265,1,0,0
1694,0.065402865,0.0292706,1,0,0
1695,0.044843767,0.016489113,1,0,0
1696,0.04580488,0.012337938,1,0,0
1697,0.045607902,0.011914771,1,0,0
1698,0.04643196,0.009572961,1,0,0
1699,0.041973773,0.0089610275,1,0,0
1700,0.04022801,0.012318227,1,0,0
1701,0.077350274,0.0184986,1,0,0
1702,0.04980753,0.018615007,1,0,0
1703,0.055408,0.015318299,1,0,0
1704,0.05208951,0.013980422,1,0,0
1705,0.04790135,0.011939498,1,0,0
1706,0.053362954,0.011728845,1,0,0
1707,0.060186934,0.011567336,1,0,0
1708,0.05065787,0.008752718,1,0,0
1709,0.024072653,0.0047409604,1,0,0
1710,0.039823655,0.008079817,1,0,0
1711,0.07048284,0.0127279945,1,0,0
1712,0.01606846,0.0015118788,1,0,0
1713,0.059813812,0.023027366,1,0,0
1714,0.20901473,0.5050834,1,0,0
1715,0.051648863,0.012475802,1,0,0
1716,0.04494267,0.005017644,1,0,0
1717,0.017653568,0.0016200946,1,0,0
1718,0.034742303,0.0039741765,1,0,0
1719,0.017533405,0.0014158075,1,0,0
1720,0.028965613,0.003350715,1,0,0
1721,0.013183441,0.0023928245,1,0,0
1722,0.020352697,0.001739309,1,0,0
1723,0.0130473925,0.0007984413,1,0,0
1724,0.016384978,0.0015162292,1,0,0
1725,0.013330169,0.0017752238,1,0,0
1726,0.15710565,0.045366082,1,0,0
1727,0.58294433,1.3099959,0,0,1
1728,0.0627713,0.045541707,1,0,0
1729,0.07940346,0.049643703,1,0,0
1730,0.07988314,0.039611276,1,0,0
1731,0.09030255,0.03470313,1,0,0
1732,0.06939389,0.031053623,1,0,0
1733,0.085772954,0.03656754,1,0,0
1734,0.077690214,0.031614013,1,0,0
1735,0.10539917,0.039840832,1,0,0
1736,0.08784072,0.060452443,1,0,0
1737,0.08512684,0.05352459,1,0,0
1738,0.077701434,0.049575727,1,0,0
1739,0.079705015,0.054891467,1,0,0
1740,0.0785511,0.04909111,1,0,0
1741,0.102126144,0.044114433,1,0,0
1742,0.08664815,0.052077174,1,0,0
1743,0.09146187,0.046109397,1,0,0
1744,0.08087725,0.04888018,1,0,0
1745,0.08919422,0.05451001,1,0,0
1746,0.076314785,0.048030946,1,0,0
1747,0.08615929,0.04679506,1,0,0
1748,0.07581264,0.044740226,1,0,0
1749,0.108531445,0.058956,1,0,0
1750,0.09450452,0.07455013,1,0,0
1751,0.09487459,0.08647418,1,0,0
1752,0.118317805,0.07762592,1,0,0
1753,0.101318315,0.08033631,1,0,0
1754,0.11811488,0.087343946,1,0,0
1755,0.092410915,0.084772676,1,0,0
1756,0.08732049,0.05960198,1,0,0
1757,0.0970488,0.060359165,1,0,0
1758,0.103374414,0.09055251,1,0,0
1759,0.09610142,0.091718964,1,0,0
1760,0.102153376,0.09470162,1,0,0
1761,0.11059824,0.12659103,1,0,0
1762,0.10037643,0.07475508,1,0,0
1763,0.096227214,0.059740208,1,0,0
1764,0.09836319,0.081740454,1,0,0
1765,0.10397503,0.07774693,1,0,0
1766,0.094037995,0.05824531,1,0,0
1767,0.11266626,0.058322873,1,0,0
1768,0.111840785,0.09059755,1,0,0
1769,0.11636007,0.12251352,1,0,0
1770,0.1260811,0.077310085,1,0,0
1771,0.11236463,0.095113605,1,0,0
1772,0.11435593,0.107930474,1,0,0
1773,0.12368668,0.11099374,1,0,0
1774,0.11076335,0.084855,1,0,0
1775,0.10571513,0.09008468,1,0,0
1776,0.14863613,0.08405154,1,0,0
1777,0.11830592,0.08673686,1,0,0
1778,0.12111696,0.08806157,1,0,0
1779,0.11890082,0.09700899,1,0,0
1780,0.105547644,0.09903214,1,0,0
1781,0.0934527,0.056838304,1,0,0
1782,0.097058095,0.056790505,1,0,0
1783,0.098377734,0.065598726,1,0,0
1784,0.10773457,0.07364606,1,0,0
1785,0.10226194,0.07412857,1,0,0
1786,0.11022578,0.0776173,1,0,0
1787,0.13435166,0.09168979,1,0,0
1788,0.12623447,0.103965685,1,0,0
1789,0.12639607,0.10143378,1,0,0
1790,0.13639349,0.12299488,1,0,0
1791,0.13180953,0.116858415,1,0,0
1792,0.13522857,0.12953155,1,0,0
1793,0.13378605,0.12355252,1,0,0
1794,0.1184788,0.09972282,1,0,0
1795,0.14493461,0.08033676,1,0,0
1796,0.11700142,0.08142236,1,0,0
1797,0.11945314,0.09171601,1,0,0
1798,0.13656321,0.08990712,1,0,0
1799,0.1342491,0.13670059,1,0,0
1800,0.11546642,0.09120497,1,0,0
1801,0.11432513,0.09365318,1,0,0
1802,0.12369397,0.10621503,1,0,0
1803,0.11350436,0.086274944,1,0,0
1804,0.106195316,0.084109545,1,0,0
1805,0.11626868,0.08945198,1,0,0
1806,0.11332934,0.087476835,1,0,0
1807,0.13624349,0.10872445,1,0,0
1808,0.11736334,0.10483788,1,0,0
1809,0.12547892,0.10945941,1,0,0
1810,0.13142367,0.11941271,1,0,0
1811,0.12595609,0.11536861,1,0,0
1812,0.099077016,0.07407846,1,0,0
1813,0.13047309,0.07759963,1,0,0
1814,0.109059155,0.07106894,1,0,0
1815,0.11697021,0.08025446,1,0,0
1816,0.10543706,0.0970591,1,0,0
1817,0.10430248,0.11352,1,0,0
1818,0.102354586,0.09608206,1,0,0
1819,0.10262049,0.088687025,1,0,0
1820,0.1056646,0.09562701,1,0,0
1821,0.105863854,0.089691356,1,0,0
1822,0.11951846,0.090666,1,0,0
1823,0.11225718,0.10263782,1,0,0
1824,0.11330302,0.092658386,1,0,0
1825,0.106401466,0.09744681,1,0,0
1826,0.10711801,0.08961753,1,0,0
1827,0.1074697,0.10544103,1,0,0
1828,0.12095991,0.089551985,1,0,0
1829,0.0894667,0.060373172,1,0,0
1830,0.11376696,0.06988763,1,0,0
1831,0.123995066,0.08523354,1,0,0
1832,0.09685597,0.08576757,1,0,0
1833,0.10347945,0.070616685,1,0,0
1834,0.089033596,0.066606395,1,0,0
1835,0.09580114,0.052301627,1,0,0
1836,0.08525988,0.05258791,1,0,0
1837,0.08804581,0.047749322,1,0,0
1838,0.09142473,0.056700695,1,0,0
1839,0.100829154,0.056113377,1,0,0
1840,0.118567325,0.061980993,1,0,0
1841,0.10025979,0.0725826,1,0,0
1842,0.110054396,0.0753295,1,0,0
1843,0.10638274,0.069273315,1,0,0
1844,0.094012864,0.057121936,1,0,0
1845,0.0691464,0.028707994,1,0,0
1846,0.08256977,0.029092398,1,0,0
1847,0.057121295,0.019764088,1,0,0
1848,0.078473255,0.015831193,1,0,0
1849,0.0559789,0.017180713,1,0,0
1850,0.07309153,0.01814821,1,0,0
1851,0.12306447,0.020352876,1,0,0
1852,0.06942665,0.016092295,1,0,0
1853,0.056695957,0.01469206,1,0,0
1854,0.064282745,0.015647262,1,0,0
1855,0.07329192,0.016461905,1,0,0
1856,0.0626294,0.013121775,1,0,0
1857,0.052809052,0.012607112,1,0,0
1858,0.053796407,0.011930159,1,0,0
1859,0.057375945,0.010038112,1,0,0
1860,0.052854862,0.0077765593,1,0,0
1861,0.042839807,0.008922341,1,0,0
1862,0.036950722,0.005555558,1,0,0
1863,0.055741794,0.012433135,1,0,0
1864,0.05007645,0.023374978,1,0,0
1865,0.073713414,0.021153195,1,0,0
1866,0.05198796,0.012889916,1,0,0
1867,0.07138437,0.017278053,1,0,0
1868,0.074300654,0.022839254,1,0,0
1869,0.08198737,0.028454406,1,0,0
1870,0.08918056,0.030837672,1,0,0
1871,0.08031701,0.035711274,1,0,0
1872,0.08246277,0.03328967,1,0,0
1873,0.07418864,0.032756597,1,0,0
1874,0.080839925,0.025546653,1,0,0
1875,0.073595546,0.030143516,1,0,0
1876,0.090538114,0.03199949,1,0,0
1877,0.14167565,0.031355232,1,0,0
1878,0.08884228,0.04430417,1,0,0
1879,0.082654506,0.023184711,1,0,0
1880,0.075672135,0.024295479,1,0,0
1881,0.10443086,0.05550121,1,0,0
1882,0.069836564,0.036438387,1,0,0
1883,0.07429402,0.02742548,1,0,0
1884,0.07152971,0.02298979,1,0,0
1885,0.07591251,0.022444319,1,0,0
1886,0.060119145,0.020187689,1,0,0
1887,0.067371756,0.024859672,1,0,0
1888,0.05691906,0.0197603,1,0,0
1889,0.07258124,0.024171738,1,0,0
1890,0.07173311,0.017714834,1,0,0
1891,0.058758277,0.017341247,1,0,0
1892,0.06727537,0.018608363,1,0,0
1893,0.057766665,0.01817442,1,0,0
1894,0.08256876,0.019416012,1,0,0
1895,0.06328018,0.015089233,1,0,0
1896,0.06371245,0.017106874,1,0,0
1897,0.084996484,0.024045784,1,0,0
1898,0.084887765,0.024766227,1,0,0
1899,0.06632356,0.021447415,1,0,0
1900,0.06071858,0.025173163,1,0,0
1901,0.069323964,0.01716866,1,0,0
1902,0.05079411,0.016542785,1,0,0
1903,0.066199735,0.015994271,1,0,0
1904,0.043160122,0.010410875,1,0,0
1905,0.045711443,0.012766055,1,0,0
1906,0.052889813,0.0146046495,1,0,0
1907,0.048624452,0.015416431,1,0,0
1908,0.05546701,0.015222378,1,0,0
1909,0.07380306,0.020872006,1,0,0
1910,0.05444166,0.015515698,1,0,0
1911,0.07129101,0.018497646,1,0,0
1912,0.06114315,0.021129204,1,0,0
1913,0.073272675,0.025809519,1,0,0
1914,0.07212488,0.02881159,1,0,0
1915,0.07990153,0.07115453,1,0,0
1916,0.0783411,0.02025728,1,0,0
1917,0.051696915,0.013358921,1,0,0
1918,0.0659859,0.021271218,1,0,0
1919,0.07690563,0.020318218,1,0,0
1920,0.07375574,0.022975625,1,0,0
1921,0.06514738,0.019427205,1,0,0
1922,0.056256168,0.017608345,1,0,0
1923,0.055598322,0.015812209,1,0,0
1924,0.051514447,0.02478522,1,0,0
1925,0.055735137,0.02237079,1,0,0
1926,0.091428086,0.051461983,1,0,0
1927,0.095209904,0.036521133,1,0,0
1928,0.06472101,0.026151927,1,0,0
1929,0.08332485,0.034189645,1,0,0
1930,0.0664448,0.030646306,1,0,0
1931,0.07036853,0.027365072,1,0,0
1932,0.08029513,0.029365666,1,0,0
1933,0.059808567,0.019883726,1,0,0
1934,0.06258463,0.019709658,1,0,0
1935,0.08421493,0.020041503,1,0,0
1936,0.07329382,0.020717224,1,0,0
1937,0.08262827,0.020507785,1,0,0
1938,0.06292169,0.018830368,1,0,0
1939,0.08159042,0.027394457,1,0,0
1940,0.08645244,0.026781365,1,0,0
1941,0.06434111,0.02206052,1,0,0
1942,0.06246818,0.020475578,1,0,0
1943,0.06627653,0.013323225,1,0,0
1944,0.07024069,0.016900646,1,0,0
1945,0.049657397,0.01103224,1,0,0
1946,0.057094574,0.01505744,1,0,0
1947,0.05765332,0.0134811355,1,0,0
1948,0.06435583,0.01883194,1,0,0
1949,0.07591519,0.028028429,1,0,0
1950,0.10711191,0.057448056,1,0,0
1951,0.12173415,0.07104195,1,0,0
1952,0.15299793,0.113795765,1,0,0
1953,0.18058966,0.12922812,1,0,0
1954,0.17390583,0.113053955,1,0,0
1955,0.18873201,0.13323332,1,0,0
1956,0.22565413,0.17521426,0,1,0
1957,0.21558146,0.1840236,1,0,0
1958,0.22930318,0.21918987,0,1,0
1959,0.22831416,0.23399986,0,1,0
1960,0.23411067,0.28944635,0,1,0
1961,0.24003543,0.27641982,0,1,0
1962,0.3298422,0.4825439,0,1,0
1963,0.36092848,0.60364985,0,1,0
1964,0.37396017,0.67364985,0,1,0
1965,0.3884695,0.691303,0,1,0
1966,0.46769378,1.017972,0,0,1
1967,0.49604422,1.1640937,0,0,1
1968,0.6944911,1.7275598,0,0,1
1969,0.54949445,1.6047528,0,0,1
1970,0.5069654,1.1720641,0,0,1
1971,0.544426,1.7019085,0,0,1
1972,0.4673787,1.2028624,0,0,1
1973,0.4959642,1.5716585,0,0,1
1974,0.5721735,1.9657207,0,0,1
1975,0.56871784,1.8652761,0,0,1
1976,0.6581214,1.8803636,0,0,1
1977,0.5113282,1.6410258,0,0,1
1978,0.4736288,1.2761283,0,0,1
1979,0.57968456,1.986627,0,0,1
1980,0.6622434,2.737559,0,0,1
1981,0.5336937,1.7320602,0,0,1
1982,0.46930888,1.5039524,0,0,1
1983,0.5674522,2.2780826,0,0,1
1984,0.6045594,2.7819207,0,0,1
1985,0.5564857,2.400653,0,0,1
1986,0.49130177,2.0244653,0,0,1
1987,0.48345315,2.2989695,0,0,1
1988,0.4386934,1.9626428,0,0,1
1989,0.44433177,2.3084579,0,0,1
1990,0.3270369,1.4586691,0,1,0
1991,0.27221093,1.0559932,0,1,0
1992,0.28450897,1.2754188,0,1,0
1993,0.29462945,1.5568304,0,1,0
1994,0.282782,1.242056,0,1,0
1995,0.1472021,0.40070403,1,0,0
1996,0.08012229,0.14668782,1,0,0
1997,0.116949946,0.22651184,1,0,0
1998,0.11913044,0.39167014,1,0,0
1999,0.14209916,0.6435476,1,0,0
2000,0.12970206,0.5529441,1,0,0
2001,0.06803568,0.1251167,1,0,0
2002,0.04832033,0.08668766,1,0,0
2003,0.063695975,0.12188944,1,0,0
2004,0.032869924,0.02192916,1,0,0
2005,0.022621077,0.0021705367,1,0,0
2006,0.02726382,0.0018777594,1,0,0
2007,0.012242659,0.0004574677,1,0,0
2008,0.17467083,0.49530122,1,0,0
2009,0.01060085,0.0013720418,1,0,0
2010,0.020155247,0.0020052867,1,0,0
2011,0.018745417,0.0023010531,1,0,0
2012,0.015847735,0.0025669965,1,0,0
2013,0.013431198,0.00080358895,1,0,0
2014,0.021054585,0.0023224829,1,0,0
2015,0.017622037,0.0016555024,1,0,0
2016,0.63104063,1.8419437,0,0,1
2017,0.07202004,0.063716814,1,0,0
2018,0.08715791,0.07119789,1,0,0
2019,0.089621745,0.07022569,1,0,0
2020,0.1055591,0.07555935,1,0,0
2021,0.10086004,0.06679326,1,0,0
2022,0.09973761,0.06149128,1,0,0
2023,0.0920087,0.061648387,1,0,0
2024,0.10095204,0.075411364,1,0,0
2025,0.09990898,0.08691838,1,0,0
2026,0.10000368,0.07921789,1,0,0
2027,0.09942046,0.061548367,1,0,0
2028,0.0986515,0.07946054,1,0,0
2029,0.09642449,0.07519856,1,0,0
2030,0.10682565,0.085343376,1,0,0
2031,0.09984484,0.06297132,1,0,0
2032,0.087013505,0.051325206,1,0,0
2033,0.09280311,0.037399292,1,0,0
2034,0.07908306,0.045385476,1,0,0
2035,0.10589016,0.057378057,1,0,0
2036,0.0723651,0.0527545,1,0,0
2037,0.111811675,0.062854774,1,0,0
2038,0.11555476,0.07386673,1,0,0
2039,0.08819491,0.050066385,1,0,0
2040,0.087294474,0.042752083,1,0,0
2041,0.09612686,0.04299448,1,0,0
2042,0.10544453,0.05349223,1,0,0
